Format Version,1.24,Take Name,Alextest,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-07-19 04.23.05.560 PM,Capture Start Frame,1662106,Total Frames in Take,9338,Total Exported Frames,9338,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.260000,-290.447693,364.597534,1151.048706,-120.339180,98.205788,1190.420288,-176.114548,102.241066,1227.303223,-155.471405,53.278725,1234.997437,-316.086060,632.313049,1042.291992,-138.969559,620.886597,1087.804199,-254.129227,701.314636,1073.885376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.270000,-290.496246,364.597168,1151.013916,-120.542206,98.108559,1190.391235,-176.208572,102.226471,1227.249756,-155.556702,53.268093,1234.954224,-316.102234,632.305908,1042.278687,-138.987457,620.877197,1087.805176,-254.130997,701.318542,1073.883667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.280000,-290.544220,364.601288,1150.983154,-120.460426,98.171410,1190.305908,-176.295990,102.179779,1227.197266,-155.644073,53.230000,1234.893677,-316.104218,632.310669,1042.268921,-138.991013,620.868958,1087.793579,-254.140137,701.316467,1073.877808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.290000,-290.575134,364.596130,1150.945801,-120.666649,98.054298,1190.295410,-176.411102,102.167442,1227.098877,-155.768661,53.193100,1234.826538,-316.100433,632.317688,1042.262329,-139.002625,620.862549,1087.786133,-254.137283,701.323792,1073.876953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.300000,-290.599396,364.603699,1150.914795,-120.573624,98.122391,1190.211182,-176.492218,102.147354,1227.030029,-155.827271,53.198231,1234.682739,-316.095734,632.331787,1042.253052,-138.993240,620.860229,1087.788574,-254.125092,701.325073,1073.873901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.310000,-290.633942,364.602234,1150.887207,-120.785072,98.080933,1190.112305,-176.552032,102.118065,1226.969727,-155.919006,53.172340,1234.591064,-316.093109,632.335815,1042.244629,-139.002151,620.855957,1087.777344,-254.127686,701.330322,1073.863403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.320000,-290.668030,364.605164,1150.864258,-120.820473,98.065704,1190.023438,-176.615601,102.098900,1226.900513,-156.000610,53.150265,1234.522949,-316.097443,632.351440,1042.235474,-139.009995,620.842346,1087.769531,-254.119659,701.333984,1073.863770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.330000,-290.684601,364.603943,1150.841553,-120.893295,98.026703,1189.945190,-176.655579,102.079056,1226.829224,-156.060883,53.126663,1234.447144,-316.093201,632.364197,1042.227539,-139.016022,620.832275,1087.755737,-254.116959,701.336121,1073.860962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.340000,-290.716248,364.607788,1150.807495,-120.935173,98.001266,1189.858398,-176.748917,102.036255,1226.747192,-156.124771,53.098663,1234.370117,-316.092072,632.369446,1042.225952,-139.016220,620.809814,1087.746460,-254.110809,701.329407,1073.859497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.350000,-290.751953,364.604218,1150.772705,-121.008888,97.967804,1189.792847,-176.807007,102.011627,1226.682129,-156.276749,53.035946,1234.333740,-316.095947,632.369873,1042.214600,-139.027664,620.795898,1087.743896,-254.102493,701.329224,1073.851807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.360000,-290.780914,364.593658,1150.737427,-121.089981,97.942795,1189.736694,-176.881058,101.973633,1226.595703,-156.373718,52.994431,1234.250244,-316.093048,632.369995,1042.197998,-139.027893,620.784241,1087.748779,-254.097855,701.326538,1073.850464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
